chapter_number	verse_number	token_number	arabic	embedding_id	translation	pause_mark	irab_end	chunk_end
2	30	20	بِحَمْدِكَ	54471	with Your praises	0	1	0
2	30	21	وَنُقَدِّسُ	83820	and we sanctify	0	0	0
2	30	22	لَكَ	192	[to] You."	3	1	1
2	30	23	قَالَ	9	He said,	0	0	0
2	30	24	إِنِّىٓ	256	"Indeed, I	0	0	0
2	30	25	أَعْلَمُ	234	[I] know	0	1	0
2	30	26	مَا	11	what	0	0	0
2	30	27	لَا	10	not	0	0	0
2	30	28	تَعْلَمُونَ	4296	you know."	0	1	1
2	31	1	وَعَلَّمَ	3223	And He taught	0	0	0
2	31	2	ءَادَمَ	736	Adam	0	1	0
2	31	3	ٱلْأَسْمَآءَ	1510	the names -	0	0	0
2	31	4	كُلَّهَا	531	all of them.	0	0	1
2	31	5	ثُمَّ	36	Then	0	1	0
2	31	6	عَرَضَهُمْ	58189	He displayed them	0	0	0
2	31	7	عَلَى	5	to	0	0	0
2	31	8	ٱلْمَلَٰٓئِكَةِ	356501	the angels,	0	1	1
2	31	9	فَقَالَ	60	then He said,	0	0	0
2	31	10	أَنۢبِـُٔونِى	0	"Inform Me	0	1	0
2	31	11	بِأَسْمَآءِ	9200	of (the) names	0	0	0
2	31	12	هَٰٓؤُلَآءِ	52601	(of) these,	0	1	1
2	31	13	إِن	3	if	0	0	0
2	31	14	كُنتُمْ	1649	you are	0	1	0
2	31	15	صَٰدِقِينَ	12276	truthful."	0	1	1
2	32	1	قَالُوا۟	266	They said,	0	1	0
2	32	2	سُبْحَٰنَكَ	7496	"Glory be to You!	0	0	1
2	32	3	لَا	10	No	0	0	0
2	32	4	عِلْمَ	220	knowledge	0	0	0
2	32	5	لَنَآ	286	(is) for us	0	1	0
2	32	6	إِلَّا	27	except	0	0	0
2	32	7	مَا	11	what	0	1	0
2	32	8	عَلَّمْتَنَآ	43989	You have taught us.	3	1	1
2	32	9	إِنَّكَ	500	Indeed You!	0	0	0
2	32	10	أَنتَ	271	You	0	0	0
2	32	11	ٱلْعَلِيمُ	7325	(are) the All-Knowing,	0	0	0
2	32	12	ٱلْحَكِيمُ	2928	the All-Wise.	0	1	1
2	33	1	قَالَ	9	He said,	0	0	0
2	33	2	يَٰٓـَٔادَمُ	736	"O Adam!	0	1	0
2	33	3	أَنۢبِئْهُم	467307	Inform them	0	0	0
2	33	4	بِأَسْمَآئِهِمْ	0	of their names."	3	1	1
2	33	5	فَلَمَّآ	232	And when	0	1	0
2	33	6	أَنۢبَأَهُم	112169	he had informed them	0	0	0
2	33	7	بِأَسْمَآئِهِمْ	0	of their names,	0	1	1
2	33	8	قَالَ	9	He said,	0	0	0
2	33	9	أَلَمْ	1424	"Did not	0	1	0
2	33	10	أَقُل	635	I say	0	0	0
2	33	11	لَّكُمْ	366	to you,	0	1	1
2	33	12	إِنِّىٓ	256	Indeed, I	0	0	0
2	33	13	أَعْلَمُ	234	[I] know	0	1	0
2	33	14	غَيْبَ	15475	(the) unseen	0	0	0
2	33	15	ٱلسَّمَٰوَٰتِ	2077	(of) the heavens	0	0	0
2	33	16	وَٱلْأَرْضِ	1259	and the earth,	0	1	1
2	33	17	وَأَعْلَمُ	2907	and I know	0	0	0
2	33	18	مَا	11	what	0	1	0
2	33	19	تُبْدُونَ	82740	you reveal	0	1	1
2	33	20	وَمَا	76	and what	0	0	0
2	33	21	كُنتُمْ	1649	you [were]	0	0	0
2	33	22	تَكْتُمُونَ	61183	conceal."	0	1	1
2	34	1	وَإِذْ	747	And when	0	1	0
2	34	2	قُلْنَا	781	We said	0	1	0
2	34	3	لِلْمَلَٰٓئِكَةِ	0	to the angels,	0	1	0
2	34	4	ٱسْجُدُوا۟	37815	"Prostrate	0	1	0
2	34	5	لِءَادَمَ	16814	to Adam,"	0	1	1
2	34	6	فَسَجَدُوٓا۟	43771	[so] they prostrated	0	1	0
2	34	7	إِلَّآ	27	except	0	0	0
2	34	8	إِبْلِيسَ	4258	Iblis.	0	1	1
2	34	9	أَبَىٰ	541	He refused	0	1	0
2	34	10	وَٱسْتَكْبَرَ	51962	and was arrogant	0	1	0
2	34	11	وَكَانَ	84	and became	0	1	0
2	34	12	مِنَ	2	of	0	0	0
2	34	13	ٱلْكَٰفِرِينَ	4307	the disbelievers.	0	1	1
2	35	1	وَقُلْنَا	10606	And We said,	0	1	0
2	35	2	يَٰٓـَٔادَمُ	736	"O Adam!	0	1	0
2	35	3	ٱسْكُنْ	20220	Dwell	0	1	0
2	35	4	أَنتَ	271	you	0	1	0
2	35	5	وَزَوْجُكَ	57678	and your spouse	0	1	0
2	35	6	ٱلْجَنَّةَ	327	(in) Paradise,	0	0	1
2	35	7	وَكُلَا	11919	and [you both] eat	0	0	0
2	35	8	مِنْهَا	98	from it	0	1	0
2	35	9	رَغَدًا	47350	freely	0	0	0
2	35	10	حَيْثُ	117	(from) wherever	0	1	0
2	35	11	شِئْتُمَا	0	you [both] wish.	0	1	1
2	35	12	وَلَا	19	But do not	0	0	0
2	35	13	تَقْرَبَا	30910	[you two] approach	0	1	0
2	35	14	هَٰذِهِ	33	this	0	0	0
2	35	15	ٱلشَّجَرَةَ	4682	[the] tree,	0	1	1
2	35	16	فَتَكُونَا	105390	lest you [both] be	0	1	0
2	35	17	مِنَ	2	of	0	0	0
2	35	18	ٱلظَّٰلِمِينَ	4921	the wrongdoers."	0	1	1
2	36	1	فَأَزَلَّهُمَا	113280	Then made [both of] them slip	0	1	0
2	36	2	ٱلشَّيْطَٰنُ	911	the Shaitaan	0	0	0
2	36	3	عَنْهَا	250	from it,	0	1	1
2	36	4	فَأَخْرَجَهُمَا	104212	and he got [both of] them out	0	1	0
2	36	5	مِمَّا	138	from what	0	1	0
2	36	6	كَانَا	3322	they [both] were	0	0	0
2	36	7	فِيهِ	40	in [it].	3	1	1
2	36	8	وَقُلْنَا	10606	And We said,	0	1	0
2	36	9	ٱهْبِطُوا۟	51133	"Go down (all of you),	0	1	0
2	36	10	بَعْضُكُمْ	7934	some of you	0	0	0
2	36	11	لِبَعْضٍ	1842	to others	0	0	0
2	36	12	عَدُوٌّ	4247	(as) enemy;	3	1	1
2	36	13	وَلَكُمْ	4778	and for you	0	0	0
2	36	14	فِى	1	in	0	0	0
2	36	15	ٱلْأَرْضِ	178	the earth	0	1	0
2	36	16	مُسْتَقَرٌّ	13019	(is) a dwelling place	0	0	0
2	36	17	وَمَتَٰعٌ	46424	and a provision	0	0	0
2	36	18	إِلَىٰ	8	for	0	0	0
2	36	19	حِينٍ	248	a period."	0	1	1
2	37	1	فَتَلَقَّىٰٓ	44007	Then received	0	0	0
2	37	2	ءَادَمُ	736	Adam	0	1	0
2	37	3	مِن	2	from	0	0	0
2	37	4	رَّبِّهِۦ	1034	his Lord	0	0	0
2	37	5	كَلِمَٰتٍ	3439	words,	0	1	1
2	37	6	فَتَابَ	29890	So (his Lord) turned	0	0	0
2	37	7	عَلَيْهِ	13	towards him.	5	1	1
2	37	8	إِنَّهُۥ	28	Indeed He!	0	0	0
2	37	9	هُوَ	29	He	0	1	0
2	37	10	ٱلتَّوَّابُ	16367	(is) the Oft-returning (to mercy),	0	0	0
2	37	11	ٱلرَّحِيمُ	829	the Most Merciful.	0	1	1
2	38	1	قُلْنَا	781	We said,	0	1	0
2	38	2	ٱهْبِطُوا۟	51133	"Go down	0	1	0
2	38	3	مِنْهَا	98	from it	0	0	0
2	38	4	جَمِيعًا	550	all (of you),	3	1	1
2	38	5	فَإِمَّا	821	and when,	0	1	0
2	38	6	يَأْتِيَنَّكُم	68364	comes to you	0	1	0
2	38	7	مِّنِّى	976	from Me	0	0	0
2	38	8	هُدًى	3787	Guidance,	0	1	1
2	38	9	فَمَن	329	then whoever	0	1	0
2	38	10	تَبِعَ	5771	follows	0	1	0
2	38	11	هُدَاىَ	59654	My Guidance,	0	1	1
2	38	12	فَلَا	81	[then] no	0	0	0
2	38	13	خَوْفٌ	3786	fear	0	1	0
2	38	14	عَلَيْهِمْ	193	(will be) on them	0	1	0
2	38	15	وَلَا	19	and not	0	0	0
2	38	16	هُمْ	265	they	0	1	0
2	38	17	يَحْزَنُونَ	18653	will grieve.	0	1	1
2	39	1	وَٱلَّذِينَ	1426	And those	0	1	0
2	39	2	كَفَرُوا۟	2314	who disbelieve[d]	0	1	0
2	39	3	وَكَذَّبُوا۟	27244	and deny	0	0	0
2	39	4	بِـَٔايَٰتِنَآ	12393	Our Signs,	0	1	1
2	39	5	أُو۟لَٰٓئِكَ	207615	those	0	0	0
2	39	6	أَصْحَٰبُ	381	(are the) companions	0	1	0
2	39	7	ٱلنَّارِ	344	(of) the Fire;	3	0	1
2	39	8	هُمْ	265	they	0	1	0
2	39	9	فِيهَا	63	in it	0	0	0
2	39	10	خَٰلِدُونَ	18093	(will) abide forever."	0	1	1
2	40	1	يَٰبَنِىٓ	282	O Children	0	1	0
2	40	2	إِسْرَٰٓءِيلَ	787647	(of) Israel!	0	1	0
2	40	3	ٱذْكُرُوا۟	20921	Remember	0	1	0
2	40	4	نِعْمَتِىَ	23375	My Favor	0	1	0
2	40	5	ٱلَّتِىٓ	18	which	0	0	0
2	40	6	أَنْعَمْتُ	19271	I bestowed	0	0	0
2	40	7	عَلَيْكُمْ	289	upon you	0	1	1
2	40	8	وَأَوْفُوا۟	39263	and fulfill,	0	0	0
2	40	9	بِعَهْدِىٓ	88520	My Covenant	0	1	0
2	40	10	أُوفِ	19030	I will fulfill	0	1	0
2	40	11	بِعَهْدِكُمْ	107732	your covenant	0	1	1
2	40	12	وَإِيَّٰىَ	50556	and Me Alone	0	1	0
2	40	13	فَٱرْهَبُونِ	80203	fear [Me].	0	1	1
2	41	1	وَءَامِنُوا۟	24551	And believe	0	1	0
2	41	2	بِمَآ	90	in what	0	1	0
2	41	3	أَنزَلْتُ	9092	I have sent down	0	1	0
2	41	4	مُصَدِّقًا	16683	confirming	0	0	0
2	41	5	لِّمَا	102	that which	0	1	0
2	41	6	مَعَكُمْ	5756	(is) with you,	0	1	1
2	41	7	وَلَا	19	and (do) not	0	0	0
2	41	8	تَكُونُوٓا۟	8584	be	0	1	0
2	41	9	أَوَّلَ	200	(the) first	0	0	0
2	41	10	كَافِرٍۭ	3323	disbeliever	0	0	0
2	41	11	بِهِۦ	30	of it.	3	1	1
2	41	12	وَلَا	19	And (do) not	0	0	0
2	41	13	تَشْتَرُوا۟	70904	exchange	0	1	0
2	41	14	بِـَٔايَٰتِى	70662	My Signs (for)	0	0	0
2	41	15	ثَمَنًا	10493	a price	0	1	0
2	41	16	قَلِيلًا	1558	small,	0	0	1
2	41	17	وَإِيَّٰىَ	50556	and Me Alone	0	0	0
2	41	18	فَٱتَّقُونِ	59260	fear [Me].	0	1	1
2	42	1	وَلَا	19	And (do) not	0	0	0
2	42	2	تَلْبِسُوا۟	46036	mix	0	0	0
2	42	3	ٱلْحَقَّ	236	the Truth	0	0	0
2	42	4	بِٱلْبَٰطِلِ	8330	with [the] falsehood	0	1	1
2	42	5	وَتَكْتُمُوا۟	123157	and conceal	0	0	0
2	42	6	ٱلْحَقَّ	236	the Truth	0	0	0
2	42	7	وَأَنتُمْ	3049	while you	0	1	0
2	42	8	تَعْلَمُونَ	4296	[you] know.	0	1	1
2	43	1	وَأَقِيمُوا۟	25139	And establish	0	0	0
2	43	2	ٱلصَّلَوٰةَ	125	the prayer	0	1	0
2	43	3	وَءَاتُوا۟	12410	and give	0	0	0
2	43	4	ٱلزَّكَوٰةَ	968	zakah	0	0	0
2	43	5	وَٱرْكَعُوا۟	93833	and bow down	0	1	0
2	43	6	مَعَ	37	with	0	0	0
2	43	7	ٱلرَّٰكِعِينَ	61997	those who bow down.	0	1	1
2	44	1	أَتَأْمُرُونَ	84908	Do you order	0	1	0
2	44	2	ٱلنَّاسَ	78	[the] people	0	0	0
2	44	3	بِٱلْبِرِّ	21815	[the] righteousness	0	0	0
2	44	4	وَتَنسَوْنَ	72401	and you forget	0	1	0
2	44	5	أَنفُسَكُمْ	4079	yourselves,	0	1	1
2	44	6	وَأَنتُمْ	3049	while you	0	0	0
2	44	7	تَتْلُونَ	76765	[you] recite	0	0	0
2	44	8	ٱلْكِتَٰبَ	166	the Book?	5	1	1
2	44	9	أَفَلَا	5309	Then, will not	0	0	0
2	44	10	تَعْقِلُونَ	18254	you use reason?	0	1	1
2	45	1	وَٱسْتَعِينُوا۟	54659	And seek help	0	1	0
2	45	2	بِٱلصَّبْرِ	10758	through patience	0	0	0
2	45	3	وَٱلصَّلَوٰةِ	1836	and the prayer;	5	1	1
2	45	4	وَإِنَّهَا	2495	and indeed, it	0	1	0
2	45	5	لَكَبِيرَةٌ	53677	(is) surely difficult	0	0	0
2	45	6	إِلَّا	27	except	0	1	0
2	45	7	عَلَى	5	on	0	0	0
2	45	8	ٱلْخَٰشِعِينَ	61682	the humble ones,	0	1	1
2	46	1	ٱلَّذِينَ	101	Those who	0	0	0
2	46	2	يَظُنُّونَ	15327	believe	0	1	0
2	46	3	أَنَّهُم	313	that they	0	1	0
2	46	4	مُّلَٰقُوا۟	96675	will meet	0	0	0
2	46	5	رَبِّهِمْ	2514	their Lord	0	1	1
2	46	6	وَأَنَّهُمْ	3803	and that they	0	0	0
2	46	7	إِلَيْهِ	92	to Him	0	1	0
2	46	8	رَٰجِعُونَ	7962	will return.	0	1	1
2	47	1	يَٰبَنِىٓ	282	O Children	0	0	0
2	47	2	إِسْرَٰٓءِيلَ	787647	(of) Israel!	0	0	0
2	47	3	ٱذْكُرُوا۟	20921	Remember	0	0	0
2	47	4	نِعْمَتِىَ	23375	My Favor	0	0	0
2	47	5	ٱلَّتِىٓ	18	which	0	0	0
2	47	6	أَنْعَمْتُ	19271	I bestowed	0	0	0
2	47	7	عَلَيْكُمْ	289	upon you	0	1	1
2	47	8	وَأَنِّى	2575	and that I	0	0	0
2	47	9	فَضَّلْتُكُمْ	117688	[I] preferred you	0	1	0
2	47	10	عَلَى	5	over	0	0	0
2	47	11	ٱلْعَٰلَمِينَ	1277	the worlds.	0	1	1
2	48	1	وَٱتَّقُوا۟	7974	And fear	0	0	0
2	48	2	يَوْمًا	599	a day,	0	1	0
2	48	3	لَّا	10	(will) not	0	0	0
2	48	4	تَجْزِى	39850	avail	0	0	0
2	48	5	نَفْسٌ	447	any soul	0	1	0
2	48	6	عَن	7	for	0	0	0
2	48	7	نَّفْسٍ	447	(another) soul	0	0	0
2	48	8	شَيْـًٔا	846989	anything,	0	1	1
2	48	9	وَلَا	19	and not	0	0	0
2	48	10	يُقْبَلُ	1165	will be accepted	0	1	0
2	48	11	مِنْهَا	98	from it	0	0	0
2	48	12	شَفَٰعَةٌ	12773	any intercession,	0	1	1
2	48	13	وَلَا	19	and not	0	0	0
2	48	14	يُؤْخَذُ	207524	will be taken	0	0	0
2	48	15	مِنْهَا	98	from it	0	0	0
2	48	16	عَدْلٌ	3033	a compensation,	0	1	1
2	48	17	وَلَا	19	and not	0	0	0
2	48	18	هُمْ	265	they	0	0	0
2	48	19	يُنصَرُونَ	28632	will be helped.	0	1	1
2	49	1	وَإِذْ	747	And when	0	1	0
2	49	2	نَجَّيْنَٰكُم	134667	We saved you	0	1	0
2	49	3	مِّنْ	2	from	0	0	0
2	49	4	ءَالِ	320	(the) people	0	0	0
2	49	5	فِرْعَوْنَ	2391	(of) Firaun	0	1	1
2	49	6	يَسُومُونَكُمْ	86664	(who were) afflicting you (with)	0	1	0
2	49	7	سُوٓءَ	1855	horrible	0	0	0
2	49	8	ٱلْعَذَابِ	1696	torment,	0	1	1
2	49	9	يُذَبِّحُونَ	45155	slaughtering	0	0	0
2	49	10	أَبْنَآءَكُمْ	51878	your sons	0	1	0
2	49	11	وَيَسْتَحْيُونَ	97641	and letting live	0	0	0
2	49	12	نِسَآءَكُمْ	47393	your women.	5	1	1
2	49	13	وَفِى	49	And in	0	0	0
2	49	14	ذَٰلِكُم	8567	that	0	1	0
2	49	15	بَلَآءٌ	10169	(was) a trial	0	0	0
2	49	16	مِّن	2	from	0	0	0
2	49	17	رَّبِّكُمْ	2625	your Lord	0	0	0
2	49	18	عَظِيمٌ	1341	great.	0	1	1
2	50	1	وَإِذْ	747	And when	0	1	0
2	50	2	فَرَقْنَا	42331	We parted	0	1	0
2	50	3	بِكُمُ	2178	for you	0	0	0
2	50	4	ٱلْبَحْرَ	501	the sea,	0	1	1
2	50	5	فَأَنجَيْنَٰكُمْ	187083	then We saved you,	0	1	0
2	50	6	وَأَغْرَقْنَآ	95345	and We drowned	0	0	0
2	50	7	ءَالَ	320	(the) people	0	0	0
2	50	8	فِرْعَوْنَ	2391	(of) Firaun	0	1	1
2	50	9	وَأَنتُمْ	3049	while you	0	0	0
2	50	10	تَنظُرُونَ	28788	(were) looking.	0	1	1
2	51	1	وَإِذْ	747	And when	0	0	0
2	51	2	وَٰعَدْنَا	93276	We appointed	0	0	0
2	51	3	مُوسَىٰٓ	228	(for) Musa	0	1	0
2	51	4	أَرْبَعِينَ	2245	forty	0	0	0
2	51	5	لَيْلَةً	708	nights.	0	1	1
2	51	6	ثُمَّ	36	Then	0	0	0
2	51	7	ٱتَّخَذْتُمُ	51559	you took	0	1	0
2	51	8	ٱلْعِجْلَ	13999	the calf	0	0	0
2	51	9	مِنۢ	2	from	0	0	0
2	51	10	بَعْدِهِۦ	555	after him	0	1	1
2	51	11	وَأَنتُمْ	3049	and you	0	0	0
2	51	12	ظَٰلِمُونَ	37001	(were) wrongdoers.	0	1	1
2	52	1	ثُمَّ	36	Then	0	0	0
2	52	2	عَفَوْنَا	114515	We forgave	0	1	0
2	52	3	عَنكُم	5494	you	0	0	0
2	52	4	مِّنۢ	2	from	0	0	0
2	52	5	بَعْدِ	45	after	0	0	0
2	52	6	ذَٰلِكَ	15	that,	0	1	1
2	52	7	لَعَلَّكُمْ	6199	so that you may	0	1	0
2	52	8	تَشْكُرُونَ	23554	(be) grateful.	0	1	1
2	53	1	وَإِذْ	747	And when	0	1	0
2	53	2	ءَاتَيْنَا	9172	We gave	0	1	0
2	53	3	مُوسَى	228	Musa	0	0	0
2	53	4	ٱلْكِتَٰبَ	166	the Book	0	0	0
2	53	5	وَٱلْفُرْقَانَ	36041	and the Criterion,	0	1	1
2	53	6	لَعَلَّكُمْ	6199	perhaps you	0	0	0
2	53	7	تَهْتَدُونَ	45052	(would be) guided.	0	1	1
2	54	1	وَإِذْ	747	And when	0	0	0
2	54	2	قَالَ	9	said	0	0	0
2	54	3	مُوسَىٰ	228	Musa	0	1	0
2	54	4	لِقَوْمِهِۦ	14839	to his people,	0	0	1
2	54	5	يَٰقَوْمِ	640	"O my people!	0	1	0
2	54	6	إِنَّكُمْ	2845	Indeed, you	0	0	0
2	54	7	ظَلَمْتُمْ	79097	[you] have wronged	0	0	0
2	54	8	أَنفُسَكُم	4079	yourselves	0	1	0
2	54	9	بِٱتِّخَاذِكُمُ	152795	by your taking	0	0	0
2	54	10	ٱلْعِجْلَ	13999	the calf.	0	1	1
2	54	11	فَتُوبُوٓا۟	99760	So turn in repentance	0	0	0
2	54	12	إِلَىٰ	8	to	0	0	0
2	54	13	بَارِئِكُمْ	629847	your Creator,	0	1	0
2	54	14	فَٱقْتُلُوٓا۟	31951	and kill	0	0	0
2	54	15	أَنفُسَكُمْ	4079	yourselves.	0	1	1
2	54	16	ذَٰلِكُمْ	8567	That	0	0	0
2	54	17	خَيْرٌ	269	(is) better	0	0	0
2	54	18	لَّكُمْ	366	for you	0	1	0
2	54	19	عِندَ	70	with	0	0	0
2	54	20	بَارِئِكُمْ	629847	your Creator."	0	1	1
2	54	21	فَتَابَ	29890	Then He turned	0	0	0
2	54	22	عَلَيْكُمْ	289	towards you.	5	1	1
2	54	23	إِنَّهُۥ	28	Indeed He!	0	0	0
2	54	24	هُوَ	29	He	0	1	0
2	54	25	ٱلتَّوَّابُ	16367	(is) the-returning,	0	0	0
2	54	26	ٱلرَّحِيمُ	829	the Most Merciful.	0	1	1
2	55	1	وَإِذْ	747	And when	0	0	0
2	55	2	قُلْتُمْ	9377	you said,	0	1	0
2	55	3	يَٰمُوسَىٰ	228	"O Musa!	0	1	0
2	55	4	لَن	602	Never	0	0	0
2	55	5	نُّؤْمِنَ	355564	(will) we believe	0	1	0
2	55	6	لَكَ	192	in you	0	0	1
2	55	7	حَتَّىٰ	52	until	0	1	0
2	55	8	نَرَى	2909	we see	0	0	0
2	55	9	ٱللَّهَ	4	Allah	0	1	0
2	55	10	جَهْرَةً	36278	manifestly."	0	1	1
2	55	11	فَأَخَذَتْكُمُ	146400	So seized you	0	0	0
2	55	12	ٱلصَّٰعِقَةُ	35511	the thunderbolt	0	1	0
2	55	13	وَأَنتُمْ	3049	while you	0	0	0
2	55	14	تَنظُرُونَ	28788	(were) looking.	0	1	1
2	56	1	ثُمَّ	36	Then	0	0	0
2	56	2	بَعَثْنَٰكُم	139560	We revived you	0	1	0
2	56	3	مِّنۢ	2	from	0	0	0
2	56	4	بَعْدِ	45	after	0	0	0
2	56	5	مَوْتِكُمْ	91481	your death,	0	1	1
2	56	6	لَعَلَّكُمْ	6199	so that you may	0	0	0
2	56	7	تَشْكُرُونَ	23554	(be) grateful.	0	1	1
2	57	1	وَظَلَّلْنَا	105430	And We shaded	0	1	0
2	57	2	عَلَيْكُمُ	289	[over] you	0	0	0
2	57	3	ٱلْغَمَامَ	17779	(with) [the] clouds	0	1	1
2	57	4	وَأَنزَلْنَا	19594	and We sent down	0	0	0
2	57	5	عَلَيْكُمُ	289	to you	0	0	0
2	57	6	ٱلْمَنَّ	16878	[the] manna	0	1	0
2	57	7	وَٱلسَّلْوَىٰ	46316	and [the] quails,	3	1	1
2	57	8	كُلُوا۟	12750	"Eat	0	0	0
2	57	9	مِن	2	from	0	0	0
2	57	10	طَيِّبَٰتِ	24067	(the) good things	0	0	0
2	57	11	مَا	11	that	0	0	0
2	57	12	رَزَقْنَٰكُمْ	37879	We have provided you."	3	1	1
2	57	13	وَمَا	76	And not	0	0	0
2	57	14	ظَلَمُونَا	114218	they wronged Us,	0	1	0
2	57	15	وَلَٰكِن	142	but	0	0	0
2	57	16	كَانُوٓا۟	302	they were	0	1	0
2	57	17	أَنفُسَهُمْ	1172	(to) themselves	0	0	0
2	57	18	يَظْلِمُونَ	17450	doing wrong.	0	1	1
2	58	1	وَإِذْ	747	And when	0	1	0
2	58	2	قُلْنَا	781	We said,	0	1	0
2	58	3	ٱدْخُلُوا۟	12292	"Enter	0	1	0
2	58	4	هَٰذِهِ	33	this	0	0	0
2	58	5	ٱلْقَرْيَةَ	3542	town,	0	1	1
2	58	6	فَكُلُوا۟	21096	then eat	0	0	0
2	58	7	مِنْهَا	98	from	0	0	0
2	58	8	حَيْثُ	117	wherever	0	1	0
2	58	9	شِئْتُمْ	774190	you wish[ed]	0	1	0
2	58	10	رَغَدًا	47350	abundantly,	0	0	1
2	58	11	وَٱدْخُلُوا۟	46301	and enter	0	0	0
2	58	12	ٱلْبَابَ	522	the gate	0	1	0
2	58	13	سُجَّدًا	18822	prostrating.	0	0	1
2	58	14	وَقُولُوا۟	17294	And say,	0	1	0
2	58	15	حِطَّةٌ	43480	"Repentance."	0	1	1
2	58	16	نَّغْفِرْ	82327	We will forgive	0	1	0
2	58	17	لَكُمْ	366	for you	0	0	0
2	58	18	خَطَٰيَٰكُمْ	68662	your sins.	5	1	1
2	58	19	وَسَنَزِيدُ	117499	And We will increase	0	0	0
2	58	20	ٱلْمُحْسِنِينَ	10078	the good-doers (in reward)."	0	1	1
2	59	1	فَبَدَّلَ	52242	But changed	0	0	0
2	59	2	ٱلَّذِينَ	101	those who	0	1	0
2	59	3	ظَلَمُوا۟	7959	wronged	0	1	0
2	59	4	قَوْلًا	3118	(the) word	0	0	1
2	59	5	غَيْرَ	47	other (than)	0	1	0
2	59	6	ٱلَّذِى	31	(that) which	0	0	0
2	59	7	قِيلَ	272	was said	0	0	0
2	59	8	لَهُمْ	124	to them;	0	1	1
2	59	9	فَأَنزَلْنَا	76586	so We sent down	0	1	0
2	59	10	عَلَى	5	upon	0	0	0
2	59	11	ٱلَّذِينَ	101	those who	0	0	0
2	59	12	ظَلَمُوا۟	7959	wronged,	0	1	0
2	59	13	رِجْزًا	76721	a punishment	0	0	0
2	59	14	مِّنَ	2	from	0	0	0
2	59	15	ٱلسَّمَآءِ	559	the sky	0	1	1
2	59	16	بِمَا	90	because	0	0	0
2	59	17	كَانُوا۟	302	they were	0	0	0
2	59	18	يَفْسُقُونَ	63127	defiantly disobeying.	0	1	1
2	60	1	وَإِذِ	747	And when	0	0	0
2	60	2	ٱسْتَسْقَىٰ	36457	asked (for) water	0	1	0
2	60	3	مُوسَىٰ	228	Musa	0	0	0
2	60	4	لِقَوْمِهِۦ	14839	for his people,	0	1	1
2	60	5	فَقُلْنَا	6624	[so] We said,	0	1	0
2	60	6	ٱضْرِب	9349	"Strike	0	0	0
2	60	7	بِّعَصَاكَ	65288	with your staff	0	0	0
2	60	8	ٱلْحَجَرَ	1787	the stone."	3	1	1
2	60	9	فَٱنفَجَرَتْ	71875	Then gushed forth	0	0	0
2	60	10	مِنْهُ	73	from it	0	1	0
2	60	11	ٱثْنَتَا	32747	(of)	0	0	0
2	60	12	عَشْرَةَ	387	twelve	0	0	0
2	60	13	عَيْنًا	5789	springs.	3	1	1
2	60	14	قَدْ	51	Indeed	0	0	0
2	60	15	عَلِمَ	220	knew	0	0	0
2	60	16	كُلُّ	43	all	0	0	0
2	60	17	أُنَاسٍ	5840	(the) people	0	1	0
2	60	18	مَّشْرَبَهُمْ	94019	their drinking place.	3	1	1
2	60	19	كُلُوا۟	12750	"Eat	0	1	0
2	60	20	وَٱشْرَبُوا۟	21208	and drink	0	0	0
2	60	21	مِن	2	from	0	0	0
2	60	22	رِّزْقِ	5770	(the) provision (of)	0	1	0
2	60	23	ٱللَّهِ	4	Allah,	0	0	1
2	60	24	وَلَا	19	and (do) not	0	1	0
2	60	25	تَعْثَوْا۟	67953	act wickedly	0	0	0
2	60	26	فِى	1	in	0	0	0
2	60	27	ٱلْأَرْضِ	178	the earth	0	1	0
2	60	28	مُفْسِدِينَ	58885	spreading corruption."	0	1	1
2	61	1	وَإِذْ	747	And when	0	1	0
2	61	2	قُلْتُمْ	9377	you said,	0	1	0
2	61	3	يَٰمُوسَىٰ	228	"O Musa!	0	1	0
2	61	4	لَن	602	Never (will)	0	0	0
2	61	5	نَّصْبِرَ	53434	we endure	0	1	0
2	61	6	عَلَىٰ	5	[on]	0	0	0
2	61	7	طَعَامٍ	3354	food	0	0	0
2	61	8	وَٰحِدٍ	147	(of) one (kind),	0	1	1
2	61	9	فَٱدْعُ	23556	so pray	0	1	0
2	61	10	لَنَا	286	for us	0	0	0
2	61	11	رَبَّكَ	1011	(to) your Lord	0	1	1
2	61	12	يُخْرِجْ	727	to bring forth	0	0	0
2	61	13	لَنَا	286	for us	0	1	0
2	61	14	مِمَّا	138	out of what	0	0	0
2	61	15	تُنۢبِتُ	14229	grows	0	0	0
2	61	16	ٱلْأَرْضُ	178	the earth,	0	1	1
2	61	17	مِنۢ	2	of	0	0	0
2	61	18	بَقْلِهَا	122751	its herbs,	0	0	0
2	61	19	وَقِثَّآئِهَا	0	[and] its cucumbers,	0	0	0
2	61	20	وَفُومِهَا	139334	[and] its garlic,	0	0	0
2	61	21	وَعَدَسِهَا	167254	[and] its lentils,	0	0	0
2	61	22	وَبَصَلِهَا	170529	and its onions."	3	1	1
2	61	23	قَالَ	9	He said,	0	0	0
